session_id,total_clicks,avg_price,total_spent,max_price,min_price,unique_pages,max_page,country,unique_products,unique_categories,product_exploration_ratio,page_progression_ratio,conversion,revenue
7245,3,36.333333333333336,109,38,33,1,1,9,2,1,0.6666666666666666,1.0,0,109
7246,8,38.125,305,62,20,2,3,29,8,3,1.0,1.5,0,305
7247,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
7248,7,47.0,329,72,28,1,1,9,7,1,1.0,1.0,0,329
7249,2,47.5,95,57,38,1,1,29,2,2,1.0,1.0,0,95
7250,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
7251,1,33.0,33,33,33,1,1,29,1,1,1.0,1.0,0,33
7252,2,47.5,95,57,38,1,2,29,2,1,1.0,2.0,0,95
7253,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
7254,3,47.666666666666664,143,67,38,2,2,29,2,1,0.6666666666666666,1.0,0,143
7255,2,38.0,76,38,38,1,1,29,2,1,1.0,1.0,0,76
7256,3,34.666666666666664,104,38,33,1,1,29,2,1,0.6666666666666666,1.0,0,104
7257,6,36.333333333333336,218,38,28,1,1,29,4,1,0.6666666666666666,1.0,0,218
7258,4,42.75,171,62,33,1,1,29,3,2,0.75,1.0,0,171
7259,2,40.5,81,43,38,2,2,29,2,2,1.0,1.0,0,81
7260,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
7261,10,46.4,464,60,28,2,2,29,10,4,1.0,1.0,0,464
7262,4,50.0,200,67,33,2,2,29,4,3,1.0,1.0,0,200
7263,16,37.5625,601,57,28,2,2,29,10,3,0.625,1.0,0,601
7264,1,82.0,82,82,82,1,1,29,1,1,1.0,1.0,0,82
7265,7,32.57142857142857,228,43,20,2,3,29,7,2,1.0,1.5,0,228
7266,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
7267,5,45.8,229,82,28,2,4,29,5,3,1.0,2.0,0,229
7268,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
7269,2,40.5,81,48,33,1,2,29,2,1,1.0,2.0,0,81
7270,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
7271,2,47.5,95,52,43,1,1,29,2,2,1.0,1.0,0,95
7272,4,38.0,152,48,33,1,1,29,4,2,1.0,1.0,0,152
7273,1,38.0,38,38,38,1,2,29,1,1,1.0,2.0,0,38
7274,5,49.6,248,62,38,2,2,29,5,3,1.0,1.0,0,248
7275,9,50.666666666666664,456,82,26,3,3,29,8,3,0.8888888888888888,1.0,0,456
7276,4,44.5,178,82,20,2,3,29,4,3,1.0,1.5,0,178
7277,4,43.75,175,57,33,3,3,29,4,2,1.0,1.0,0,175
7278,3,29.666666666666668,89,33,28,1,1,29,2,1,0.6666666666666666,1.0,0,89
7279,1,48.0,48,48,48,1,5,29,1,1,1.0,5.0,1,48
7280,11,42.45454545454545,467,62,33,2,2,9,10,2,0.9090909090909091,1.0,0,467
7281,1,23.0,23,23,23,1,1,29,1,1,1.0,1.0,0,23
7282,1,33.0,33,33,33,1,1,29,1,1,1.0,1.0,0,33
7283,5,40.8,204,57,28,2,2,29,5,2,1.0,1.0,0,204
7284,6,50.833333333333336,305,67,38,2,2,29,6,1,1.0,1.0,0,305
7286,1,57.0,57,57,57,1,1,29,1,1,1.0,1.0,0,57
7287,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
7288,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
7289,4,52.25,209,57,38,1,2,29,3,1,0.75,2.0,0,209
7290,1,28.0,28,28,28,1,1,29,1,1,1.0,1.0,0,28
7291,5,43.6,218,62,28,2,2,29,3,2,0.6,1.0,0,218
7292,1,33.0,33,33,33,1,1,29,1,1,1.0,1.0,0,33
7293,2,40.5,81,43,38,1,2,29,2,1,1.0,2.0,0,81
7294,3,33.333333333333336,100,52,20,2,3,29,3,2,1.0,1.5,0,100
7295,1,28.0,28,28,28,1,2,29,1,1,1.0,2.0,0,28
7296,4,42.75,171,62,33,1,1,29,4,2,1.0,1.0,0,171
7297,1,33.0,33,33,33,1,1,29,1,1,1.0,1.0,0,33
7298,5,44.6,223,52,23,1,1,29,5,2,1.0,1.0,0,223
7299,4,34.0,136,52,23,1,1,29,4,3,1.0,1.0,0,136
7300,2,39.0,78,52,26,2,3,29,2,1,1.0,1.5,0,78
7301,1,57.0,57,57,57,1,1,29,1,1,1.0,1.0,0,57
7302,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
7304,8,43.25,346,67,23,2,2,29,8,3,1.0,1.0,0,346
7306,17,35.94117647058823,611,43,28,3,3,16,9,3,0.5294117647058824,1.0,0,611
7307,2,43.0,86,43,43,1,1,29,2,2,1.0,1.0,0,86
7308,3,36.333333333333336,109,43,28,3,5,29,3,1,1.0,1.6666666666666667,1,109
7309,3,44.333333333333336,133,62,28,2,3,9,3,2,1.0,1.5,0,133
7310,3,33.0,99,38,28,2,2,29,3,1,1.0,1.0,0,99
7311,9,48.0,432,62,33,3,4,9,9,3,1.0,1.3333333333333333,0,432
7312,1,62.0,62,62,62,1,1,46,1,1,1.0,1.0,0,62
7313,1,48.0,48,48,48,1,1,46,1,1,1.0,1.0,0,48
7315,2,38.0,76,38,38,1,2,29,2,1,1.0,2.0,0,76
7316,15,45.6,684,62,28,3,3,29,11,4,0.7333333333333333,1.0,0,684
7317,3,36.333333333333336,109,38,33,2,2,29,3,2,1.0,1.0,0,109
7318,1,28.0,28,28,28,1,1,29,1,1,1.0,1.0,0,28
7319,3,60.333333333333336,181,62,57,2,3,29,2,2,0.6666666666666666,1.5,0,181
7320,8,41.25,330,62,20,3,3,29,8,3,1.0,1.0,0,330
7321,1,33.0,33,33,33,1,1,29,1,1,1.0,1.0,0,33
7322,17,42.8235294117647,728,57,28,3,3,9,9,3,0.5294117647058824,1.0,0,728
7323,12,51.833333333333336,622,72,33,3,3,9,9,1,0.75,1.0,0,622
7324,8,47.25,378,82,38,1,1,9,6,2,0.75,1.0,0,378
7325,6,49.0,294,67,28,2,2,9,6,2,1.0,1.0,0,294
7326,1,38.0,38,38,38,1,2,29,1,1,1.0,2.0,0,38
7327,2,60.0,120,82,38,1,1,29,2,1,1.0,1.0,0,120
7328,13,42.53846153846154,553,72,23,3,3,44,13,4,1.0,1.0,0,553
7329,1,28.0,28,28,28,1,3,29,1,1,1.0,3.0,0,28
7330,3,39.666666666666664,119,48,28,2,2,29,3,1,1.0,1.0,0,119
7331,3,47.0,141,60,38,3,3,29,3,1,1.0,1.0,0,141
7332,6,51.333333333333336,308,67,28,1,1,29,6,2,1.0,1.0,0,308
7333,10,44.0,440,57,23,4,4,29,9,3,0.9,1.0,0,440
7334,30,43.733333333333334,1312,62,28,3,4,9,23,3,0.7666666666666667,1.3333333333333333,0,1312
7335,49,45.53061224489796,2231,67,28,4,4,9,33,4,0.673469387755102,1.0,0,2231
7336,12,50.0,600,62,38,4,4,9,10,3,0.8333333333333334,1.0,0,600
7337,3,58.666666666666664,176,62,52,1,1,44,2,1,0.6666666666666666,1.0,0,176
7338,4,43.0,172,48,38,2,5,32,4,2,1.0,2.5,1,172
7339,11,38.0,418,62,20,3,3,29,8,3,0.7272727272727273,1.0,0,418
7340,21,36.57142857142857,768,48,23,5,5,29,20,3,0.9523809523809523,1.0,1,768
7341,4,52.5,210,57,48,1,1,29,2,2,0.5,1.0,0,210
7342,2,47.5,95,57,38,2,2,9,2,1,1.0,1.0,0,95
7343,7,48.285714285714285,338,62,33,1,1,9,7,2,1.0,1.0,0,338
7344,25,44.24,1106,62,18,4,4,41,21,4,0.84,1.0,0,1106
7345,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
7346,8,53.0,424,82,38,3,3,9,8,1,1.0,1.0,0,424
7347,3,36.333333333333336,109,43,28,2,3,9,3,2,1.0,1.5,0,109
7349,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
7350,2,38.0,76,38,38,1,1,29,1,1,0.5,1.0,0,76
7351,3,41.333333333333336,124,43,38,1,1,29,3,1,1.0,1.0,0,124
7352,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
7353,1,28.0,28,28,28,1,3,29,1,1,1.0,3.0,0,28
7354,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
7355,21,48.666666666666664,1022,82,28,1,1,29,10,1,0.47619047619047616,1.0,0,1022
7356,2,33.0,66,43,23,1,1,29,2,2,1.0,1.0,0,66
7357,10,40.4,404,62,23,3,3,29,10,4,1.0,1.0,0,404
7358,3,39.666666666666664,119,43,38,2,2,29,3,1,1.0,1.0,0,119
7359,5,40.8,204,57,33,1,1,29,5,3,1.0,1.0,0,204
7360,1,57.0,57,57,57,1,1,29,1,1,1.0,1.0,0,57
7361,7,39.42857142857143,276,48,33,2,2,29,6,1,0.8571428571428571,1.0,0,276
7362,3,44.333333333333336,133,52,33,1,1,29,3,2,1.0,1.0,0,133
7363,4,47.5,190,62,38,2,2,29,4,3,1.0,1.0,0,190
7364,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
7365,6,41.0,246,52,23,3,3,29,5,4,0.8333333333333334,1.0,0,246
7366,12,47.5,570,77,23,3,3,29,12,3,1.0,1.0,0,570
7367,1,62.0,62,62,62,1,1,34,1,1,1.0,1.0,0,62
7368,6,46.0,276,62,28,3,3,29,5,3,0.8333333333333334,1.0,0,276
7369,3,36.333333333333336,109,43,28,1,1,29,3,2,1.0,1.0,0,109
7370,3,26.333333333333332,79,28,23,2,4,29,2,1,0.6666666666666666,2.0,0,79
7371,9,45.666666666666664,411,60,28,3,3,29,9,3,1.0,1.0,0,411
7372,27,39.666666666666664,1071,62,20,3,3,29,27,4,1.0,1.0,0,1071
7373,51,47.294117647058826,2412,82,23,4,4,29,29,4,0.5686274509803921,1.0,0,2412
7374,2,43.0,86,48,38,2,3,29,2,1,1.0,1.5,0,86
7375,12,48.333333333333336,580,82,38,2,2,29,10,1,0.8333333333333334,1.0,0,580
7376,4,40.25,161,57,33,1,2,29,3,2,0.75,2.0,0,161
7377,1,72.0,72,72,72,1,1,29,1,1,1.0,1.0,0,72
7378,43,43.325581395348834,1863,82,18,4,4,29,39,4,0.9069767441860465,1.0,0,1863
7379,2,28.0,56,33,23,2,2,29,2,2,1.0,1.0,0,56
7380,2,47.5,95,57,38,1,2,29,2,1,1.0,2.0,0,95
7381,6,46.0,276,62,28,3,3,29,6,3,1.0,1.0,0,276
7382,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
7383,13,45.46153846153846,591,82,28,5,5,29,13,4,1.0,1.0,1,591
7384,2,54.5,109,57,52,1,1,29,2,1,1.0,1.0,0,109
7385,2,62.0,124,62,62,1,1,29,1,1,0.5,1.0,0,124
7386,8,40.5,324,48,28,2,2,29,8,4,1.0,1.0,0,324
7387,5,43.8,219,52,38,1,1,29,5,4,1.0,1.0,0,219
7388,1,62.0,62,62,62,1,2,29,1,1,1.0,2.0,0,62
7389,2,58.5,117,60,57,1,1,29,2,2,1.0,1.0,0,117
7390,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
7391,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
7392,3,47.666666666666664,143,57,43,2,2,29,3,3,1.0,1.0,0,143
7393,9,39.55555555555556,356,57,23,3,4,29,9,3,1.0,1.3333333333333333,0,356
7394,3,39.666666666666664,119,48,28,1,1,44,3,2,1.0,1.0,0,119
7395,39,37.64102564102564,1468,67,20,4,4,9,29,3,0.7435897435897436,1.0,0,1468
7396,1,33.0,33,33,33,1,1,29,1,1,1.0,1.0,0,33
7397,8,36.125,289,48,23,2,3,29,7,1,0.875,1.5,0,289
7399,13,37.61538461538461,489,48,28,2,2,29,8,2,0.6153846153846154,1.0,0,489
7400,5,47.4,237,57,38,2,2,29,5,1,1.0,1.0,0,237
7401,1,72.0,72,72,72,1,1,29,1,1,1.0,1.0,0,72
7402,2,38.0,76,38,38,2,2,29,2,2,1.0,1.0,0,76
7403,1,43.0,43,43,43,1,5,29,1,1,1.0,5.0,1,43
7404,2,54.5,109,57,52,1,1,29,2,1,1.0,1.0,0,109
7407,1,60.0,60,60,60,1,1,29,1,1,1.0,1.0,0,60
7408,1,57.0,57,57,57,1,1,29,1,1,1.0,1.0,0,57
7409,2,47.5,95,57,38,2,2,29,2,2,1.0,1.0,0,95
7410,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
7411,1,38.0,38,38,38,1,2,29,1,1,1.0,2.0,0,38
7412,3,38.0,114,48,28,1,1,29,3,2,1.0,1.0,0,114
7413,2,33.0,66,38,28,1,1,29,2,2,1.0,1.0,0,66
7414,5,44.6,223,57,33,2,2,29,5,1,1.0,1.0,0,223
7415,6,40.5,243,48,33,1,1,29,4,2,0.6666666666666666,1.0,0,243
7416,3,41.0,123,62,28,1,1,29,3,1,1.0,1.0,0,123
7417,4,39.25,157,43,38,2,2,29,4,2,1.0,1.0,0,157
7418,5,44.6,223,52,33,2,2,29,5,2,1.0,1.0,0,223
7419,2,57.0,114,57,57,1,1,29,1,1,0.5,1.0,0,114
7420,8,52.375,419,72,28,2,2,44,6,1,0.75,1.0,0,419
7421,4,35.5,142,43,23,2,2,29,4,1,1.0,1.0,0,142
7422,4,40.25,161,67,23,2,2,29,4,3,1.0,1.0,0,161
7423,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
7424,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
7425,3,47.666666666666664,143,57,38,2,4,29,3,2,1.0,2.0,0,143
7426,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
7427,5,42.2,211,62,20,3,3,46,5,3,1.0,1.0,0,211
7428,2,43.0,86,43,43,1,3,16,1,1,0.5,3.0,0,86
7429,3,41.0,123,62,28,2,3,29,3,2,1.0,1.5,0,123
7430,3,36.333333333333336,109,48,23,2,2,29,3,1,1.0,1.0,0,109
7431,4,51.25,205,62,33,2,2,29,3,2,0.75,1.0,0,205
7432,4,35.5,142,48,23,3,4,9,4,2,1.0,1.3333333333333333,0,142
7433,1,28.0,28,28,28,1,1,29,1,1,1.0,1.0,0,28
7434,8,39.0,312,57,23,3,3,29,7,2,0.875,1.0,0,312
7435,1,57.0,57,57,57,1,1,46,1,1,1.0,1.0,0,57
7436,1,43.0,43,43,43,1,1,46,1,1,1.0,1.0,0,43
7437,1,52.0,52,52,52,1,1,46,1,1,1.0,1.0,0,52
7438,1,38.0,38,38,38,1,1,46,1,1,1.0,1.0,0,38
7439,1,57.0,57,57,57,1,1,46,1,1,1.0,1.0,0,57
7440,2,52.5,105,62,43,1,1,29,2,1,1.0,1.0,0,105
7441,5,40.0,200,48,33,1,1,29,5,2,1.0,1.0,0,200
7442,6,44.833333333333336,269,62,26,4,4,9,6,3,1.0,1.0,0,269
7444,3,36.333333333333336,109,48,28,1,1,29,3,2,1.0,1.0,0,109
7445,12,45.25,543,62,33,5,5,29,12,3,1.0,1.0,1,543
7446,8,36.125,289,48,23,1,1,29,7,2,0.875,1.0,0,289
7447,35,44.68571428571428,1564,67,28,4,4,29,32,4,0.9142857142857143,1.0,0,1564
7449,4,39.25,157,43,38,3,3,29,4,2,1.0,1.0,0,157
7450,1,57.0,57,57,57,1,2,29,1,1,1.0,2.0,0,57
7451,14,48.857142857142854,684,72,20,4,4,9,11,2,0.7857142857142857,1.0,0,684
7452,2,49.0,98,60,38,1,2,9,2,1,1.0,2.0,0,98
7453,5,38.8,194,62,28,3,3,9,5,1,1.0,1.0,0,194
7454,6,57.5,345,82,38,1,1,9,4,1,0.6666666666666666,1.0,0,345
7455,8,44.125,353,62,26,2,3,9,7,2,0.875,1.5,0,353
7456,5,40.8,204,52,33,1,1,29,4,2,0.8,1.0,0,204
7457,2,62.0,124,62,62,1,1,9,2,1,1.0,1.0,0,124
7458,3,50.666666666666664,152,57,38,2,2,9,3,1,1.0,1.0,0,152
7459,13,54.15384615384615,704,82,38,1,1,9,11,2,0.8461538461538461,1.0,0,704
7460,1,57.0,57,57,57,1,2,29,1,1,1.0,2.0,0,57
7461,2,47.5,95,57,38,1,2,29,2,1,1.0,2.0,0,95
7462,3,46.0,138,62,38,2,2,9,3,1,1.0,1.0,0,138
7463,2,35.5,71,38,33,2,3,29,2,1,1.0,1.5,0,71
7464,8,35.875,287,43,26,3,3,29,7,3,0.875,1.0,0,287
7465,3,52.333333333333336,157,67,38,1,1,29,3,1,1.0,1.0,0,157
7466,8,49.375,395,62,28,2,2,9,8,3,1.0,1.0,0,395
7467,16,50.625,810,62,23,3,4,9,11,3,0.6875,1.3333333333333333,0,810
7468,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
7469,1,43.0,43,43,43,1,2,29,1,1,1.0,2.0,0,43
7470,7,48.857142857142854,342,62,33,4,4,9,7,3,1.0,1.0,0,342
7471,13,33.69230769230769,438,57,28,4,4,29,10,3,0.7692307692307693,1.0,0,438
7472,2,35.5,71,38,33,1,1,9,2,1,1.0,1.0,0,71
7473,4,48.75,195,52,43,2,2,9,4,2,1.0,1.0,0,195
7474,3,46.0,138,57,38,2,2,29,3,2,1.0,1.0,0,138
7475,17,42.76470588235294,727,67,28,4,4,3,17,2,1.0,1.0,0,727
7476,2,45.0,90,57,33,2,4,9,2,1,1.0,2.0,0,90
7477,20,42.3,846,62,20,3,3,9,19,2,0.95,1.0,0,846
7478,2,52.5,105,67,38,1,1,29,2,1,1.0,1.0,0,105
7479,1,57.0,57,57,57,1,2,41,1,1,1.0,2.0,0,57
7480,2,33.0,66,33,33,1,1,29,1,1,0.5,1.0,0,66
7481,22,40.59090909090909,893,57,28,5,5,29,21,3,0.9545454545454546,1.0,1,893
7482,10,38.0,380,48,23,4,4,29,10,3,1.0,1.0,0,380
7483,3,47.666666666666664,143,62,38,2,2,29,3,2,1.0,1.0,0,143
7485,17,42.529411764705884,723,72,23,2,2,29,15,4,0.8823529411764706,1.0,0,723
7486,1,57.0,57,57,57,1,1,41,1,1,1.0,1.0,0,57
7487,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
7488,4,40.5,162,43,38,1,1,29,2,2,0.5,1.0,0,162
7489,2,48.0,96,48,48,1,1,29,1,1,0.5,1.0,0,96
7490,6,53.166666666666664,319,67,43,1,1,29,6,2,1.0,1.0,0,319
7491,2,33.0,66,38,28,2,3,29,2,2,1.0,1.5,0,66
7492,2,38.0,76,38,38,1,1,24,2,1,1.0,1.0,0,76
7493,3,29.666666666666668,89,38,23,3,3,29,3,1,1.0,1.0,0,89
7494,2,52.5,105,67,38,1,1,29,2,1,1.0,1.0,0,105
7495,20,48.7,974,62,23,4,4,9,14,3,0.7,1.0,0,974
7496,2,38.0,76,38,38,2,2,15,2,1,1.0,1.0,0,76
7497,1,52.0,52,52,52,1,1,9,1,1,1.0,1.0,0,52
7498,35,43.91428571428571,1537,82,28,3,3,29,21,2,0.6,1.0,0,1537
7499,4,21.5,86,26,20,1,3,29,3,1,0.75,3.0,0,86
7500,1,48.0,48,48,48,1,4,29,1,1,1.0,4.0,0,48
7501,7,48.42857142857143,339,72,38,1,1,29,7,1,1.0,1.0,0,339
7502,8,41.375,331,57,26,4,4,29,8,1,1.0,1.0,0,331
7503,31,41.774193548387096,1295,62,28,4,4,29,25,4,0.8064516129032258,1.0,0,1295
7504,2,60.0,120,82,38,2,3,29,2,2,1.0,1.5,0,120
7505,7,47.0,329,82,33,3,4,29,7,3,1.0,1.3333333333333333,0,329
7506,1,38.0,38,38,38,1,4,29,1,1,1.0,4.0,0,38
7507,3,44.333333333333336,133,67,28,1,1,29,3,2,1.0,1.0,0,133
7508,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
7510,3,36.333333333333336,109,38,33,2,4,29,2,2,0.6666666666666666,2.0,0,109
7511,9,55.77777777777778,502,82,28,1,1,29,8,1,0.8888888888888888,1.0,0,502
7512,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
7513,2,45.0,90,57,33,1,1,29,2,2,1.0,1.0,0,90
7514,3,60.333333333333336,181,67,52,1,1,29,3,1,1.0,1.0,0,181
7515,3,44.333333333333336,133,52,38,2,2,29,3,2,1.0,1.0,0,133
7516,3,43.0,129,43,43,2,3,29,3,1,1.0,1.5,0,129
7517,2,30.5,61,33,28,1,1,29,2,2,1.0,1.0,0,61
7518,4,44.0,176,62,23,2,3,29,4,3,1.0,1.5,0,176
7519,1,23.0,23,23,23,1,1,29,1,1,1.0,1.0,0,23
7520,14,40.57142857142857,568,57,28,4,4,29,13,3,0.9285714285714286,1.0,0,568
7521,3,51.0,153,62,43,1,1,29,3,3,1.0,1.0,0,153
7522,2,38.0,76,38,38,1,1,34,1,1,0.5,1.0,0,76
7523,8,47.5,380,62,28,3,3,9,8,3,1.0,1.0,0,380
7524,5,58.8,294,67,43,1,2,29,4,2,0.8,2.0,0,294
7525,7,38.57142857142857,270,52,23,3,3,29,7,4,1.0,1.0,0,270
7526,20,39.35,787,60,20,4,4,29,20,4,1.0,1.0,0,787
7528,17,49.705882352941174,845,72,26,3,3,29,15,2,0.8823529411764706,1.0,0,845
7529,5,42.8,214,62,38,2,2,29,4,1,0.8,1.0,0,214
7530,8,52.625,421,82,38,1,1,29,8,1,1.0,1.0,0,421
7531,4,51.25,205,57,43,2,2,29,4,3,1.0,1.0,0,205
7532,1,28.0,28,28,28,1,1,29,1,1,1.0,1.0,0,28
7534,1,38.0,38,38,38,1,2,9,1,1,1.0,2.0,0,38
7535,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
7536,4,41.5,166,62,33,2,2,29,4,3,1.0,1.0,0,166
7537,2,62.0,124,67,57,2,2,29,2,1,1.0,1.0,0,124
7538,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
7539,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
7540,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
7541,6,42.0,252,62,28,1,1,29,6,2,1.0,1.0,0,252
7542,4,49.75,199,57,38,2,2,29,4,2,1.0,1.0,0,199
7543,2,57.0,114,57,57,1,1,29,2,1,1.0,1.0,0,114
7544,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
7545,8,50.5,404,62,38,2,2,29,8,2,1.0,1.0,0,404
7546,7,46.857142857142854,328,62,28,2,2,29,7,2,1.0,1.0,0,328
7547,29,41.03448275862069,1190,67,23,5,5,29,29,4,1.0,1.0,1,1190
7548,2,62.0,124,62,62,1,1,29,1,1,0.5,1.0,0,124
7549,3,54.333333333333336,163,67,48,3,4,29,3,2,1.0,1.3333333333333333,0,163
7550,2,38.0,76,38,38,2,2,29,2,1,1.0,1.0,0,76
7551,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
7552,15,50.6,759,67,33,5,5,29,14,4,0.9333333333333333,1.0,1,759
7553,2,39.0,78,55,23,2,2,29,2,2,1.0,1.0,0,78
7554,21,45.095238095238095,947,67,28,5,5,29,19,4,0.9047619047619048,1.0,1,947
7555,10,46.6,466,62,23,2,2,29,9,3,0.9,1.0,0,466
7556,2,30.5,61,38,23,1,1,29,2,1,1.0,1.0,0,61
7558,4,34.25,137,38,28,1,1,29,4,1,1.0,1.0,0,137
7559,4,43.0,172,48,38,2,2,29,4,3,1.0,1.0,0,172
7561,2,52.0,104,52,52,1,1,29,1,1,0.5,1.0,0,104
7562,3,58.666666666666664,176,62,57,2,2,29,3,1,1.0,1.0,0,176
7563,2,52.0,104,52,52,1,1,29,1,1,0.5,1.0,0,104
7564,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
7565,40,45.275,1811,67,23,5,5,29,39,4,0.975,1.0,1,1811
7566,1,28.0,28,28,28,1,1,29,1,1,1.0,1.0,0,28
7567,6,40.166666666666664,241,57,28,4,4,29,6,2,1.0,1.0,0,241
7568,3,41.333333333333336,124,48,33,2,2,29,3,1,1.0,1.0,0,124
7570,3,38.0,114,48,28,3,3,29,3,3,1.0,1.0,0,114
7571,2,42.5,85,52,33,1,1,29,2,2,1.0,1.0,0,85
7572,3,47.666666666666664,143,52,43,1,1,29,3,3,1.0,1.0,0,143
7573,1,57.0,57,57,57,1,2,29,1,1,1.0,2.0,0,57
7574,3,33.0,99,33,33,2,2,29,2,1,0.6666666666666666,1.0,0,99
7575,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
7576,1,57.0,57,57,57,1,1,29,1,1,1.0,1.0,0,57
7577,2,55.0,110,62,48,1,2,29,2,2,1.0,2.0,0,110
7578,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
7579,5,49.6,248,67,38,3,3,29,5,3,1.0,1.0,0,248
7580,1,33.0,33,33,33,1,2,29,1,1,1.0,2.0,0,33
7581,2,57.0,114,62,52,1,1,29,2,1,1.0,1.0,0,114
7583,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
7584,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
7585,2,40.0,80,52,28,1,1,29,2,2,1.0,1.0,0,80
7586,2,38.0,76,38,38,1,2,29,2,1,1.0,2.0,0,76
7587,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
7588,6,49.333333333333336,296,57,43,2,2,29,6,2,1.0,1.0,0,296
7589,2,52.0,104,52,52,1,1,29,2,1,1.0,1.0,0,104
7590,5,52.4,262,82,33,2,3,29,5,3,1.0,1.5,0,262
7591,5,54.2,271,67,38,1,1,9,4,1,0.8,1.0,0,271
7592,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
7593,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
7594,2,28.0,56,33,23,2,2,29,2,1,1.0,1.0,0,56
7595,2,48.0,96,48,48,2,2,29,2,1,1.0,1.0,0,96
7596,31,43.645161290322584,1353,72,23,3,4,29,22,3,0.7096774193548387,1.3333333333333333,0,1353
7597,4,47.5,190,62,28,2,2,16,4,3,1.0,1.0,0,190
7598,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
7599,6,37.166666666666664,223,48,28,1,1,29,6,1,1.0,1.0,0,223
7600,1,43.0,43,43,43,1,3,29,1,1,1.0,3.0,0,43
7601,8,47.625,381,62,33,3,3,29,7,3,0.875,1.0,0,381
7602,6,46.833333333333336,281,67,33,3,3,29,6,3,1.0,1.0,0,281
7603,5,56.4,282,82,38,1,1,34,5,2,1.0,1.0,0,282
7604,2,57.0,114,57,57,1,2,29,2,1,1.0,2.0,0,114
7605,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
7607,8,38.75,310,57,28,4,4,29,8,2,1.0,1.0,0,310
7608,3,54.0,162,67,38,2,2,29,3,1,1.0,1.0,0,162
7609,15,39.53333333333333,593,62,33,2,2,29,11,3,0.7333333333333333,1.0,0,593
7610,10,31.7,317,48,18,2,3,9,7,1,0.7,1.5,0,317
7611,3,39.333333333333336,118,62,23,2,2,29,3,2,1.0,1.0,0,118
7612,1,57.0,57,57,57,1,2,9,1,1,1.0,2.0,0,57
7613,9,47.0,423,62,38,2,2,9,9,1,1.0,1.0,0,423
7614,1,43.0,43,43,43,1,1,46,1,1,1.0,1.0,0,43
7615,1,43.0,43,43,43,1,1,46,1,1,1.0,1.0,0,43
7618,1,23.0,23,23,23,1,1,46,1,1,1.0,1.0,0,23
7619,1,62.0,62,62,62,1,1,9,1,1,1.0,1.0,0,62
7620,3,34.666666666666664,104,38,28,1,1,9,2,1,0.6666666666666666,1.0,0,104
7621,13,45.76923076923077,595,67,28,3,3,29,13,4,1.0,1.0,0,595
7622,8,49.875,399,67,28,3,3,29,8,2,1.0,1.0,0,399
7623,4,49.0,196,82,28,1,1,29,4,2,1.0,1.0,0,196
